index,x,y,stamp_sec,stamp_nanosec
0,0.5113636444915426,0.07142861453550187,1527,500000000
1,0.5345969718363701,0.06620438655238137,1527,500000000
2,0.5514959942772387,0.06386842939912979,1527,500000000
3,0.5664242920627204,0.07248801047762736,1527,500000000
4,0.5815916153145212,0.08063647643680008,1527,500000000
5,0.5967186241514368,0.08886668591002572,1527,500000000
6,0.6118150720609393,0.09715847549717122,1527,500000000
7,0.6269825903824898,0.10530666897796372,1527,500000000
8,0.6418349410121879,0.11406902872767372,1527,500000000
9,0.6567696760994012,0.12267607580068315,1527,500000000
10,0.671680677700432,0.13132808180642172,1527,500000000
11,0.6866396014365765,0.13988908003318137,1527,500000000
12,0.7014315454671964,0.14876288344038344,1527,500000000
13,0.7160570950015404,0.157934233238738,1527,500000000
14,0.7307627531796561,0.16696389427940092,1527,500000000
15,0.7455344749795837,0.17587448226792687,1527,500000000
16,0.7599765289029503,0.18535945468186438,1527,500000000
17,0.7746435632706761,0.19445778027433172,1527,500000000
18,0.7896585370481608,0.20291060458416144,1527,500000000
19,0.8047272850532424,0.2112574348041025,1527,500000000
20,0.8197017493460925,0.21978846040904274,1527,500000000
21,0.8347118463798413,0.2282502765054182,1527,500000000
22,0.8497533496432501,0.23665105744463424,1527,500000000
23,0.8648508379247501,0.2449406672047383,1527,500000000
24,0.8798347956120733,0.2534534367582067,1527,500000000
25,0.8948683010157552,0.2618697489650928,1527,500000000
26,0.9099114298604098,0.27026726016374664,1527,500000000
27,0.924987005306722,0.2786004664646789,1527,500000000
28,0.9399805864350177,0.28709443500991516,1527,500000000
29,0.9550078496067177,0.2955232812222894,1527,500000000
30,0.9700373235689109,0.3039474953022005,1527,500000000
31,0.9850688782750985,0.3123673497280288,1527,500000000
32,1.000114933165995,0.320759138880699,1527,500000000
33,1.0151113753172822,0.3292476578583317,1527,500000000
34,1.0301261540250177,0.33770048216816145,1527,500000000
35,1.045140152453755,0.3461549413482722,1527,500000000
36,1.0601666353464572,0.35458514995254714,1527,500000000
37,1.0751522836382754,0.3630946497654535,1527,500000000
38,1.0901405328600864,0.37159897248913654,1527,500000000
39,1.1051329435698853,0.38009566581817456,1527,500000000
40,1.1201276951166776,0.38858745453636945,1527,500000000
41,1.1350812219230875,0.3971585344631956,1527,500000000
42,1.1500515247279495,0.405697461941161,1527,500000000
43,1.165027679625295,0.4142254902839193,1527,500000000
44,1.180020350428093,0.42272136617781686,1527,500000000
45,1.1949210783556534,0.4313929906269281,1527,500000000
46,1.2098703136275755,0.43997224490515957,1527,500000000
47,1.2248603835003813,0.44847329788828044,1527,500000000
48,1.239683213574663,0.45729015331402567,1527,500000000
49,1.254651955821529,0.465832078054173,1527,500000000
50,1.2696892325737006,0.4742413058231744,1527,500000000
51,1.2847962142496736,0.48251184209666614,1527,500000000
52,1.299972510709949,0.49064205200436706,1527,500000000
53,1.3151854802831195,0.49869651292237893,1527,500000000
54,1.3321417231838253,0.5005207556776594,1527,500000000
55,1.3491029078515169,0.502294317454227,1527,500000000
56,1.3660743661926793,0.5039572530084431,1527,500000000
57,1.3830463447198402,0.5056125591680142,1527,500000000
58,1.4000215744094917,0.5072332605733029,1527,500000000
59,1.4169932928436533,0.5088921089518164,1527,500000000
60,1.4339626704408217,0.5105773877332068,1527,500000000
61,1.4509219044110189,0.5123708404315274,1527,500000000
62,1.4678693041497497,0.5142830937036047,1527,500000000
63,1.4847916049140522,0.5164258636853113,1527,500000000
64,1.501678272937456,0.5188577332283849,1527,500000000
65,1.5184973167810525,0.521758538063742,1527,500000000
66,1.5354674746572186,0.523435370015347,1527,500000000
67,1.5522489350624222,0.5265661466035728,1527,500000000
68,1.5662717190709827,0.536718146092182,1527,500000000
69,1.583071125893135,0.5397415661986185,1527,500000000
70,1.5998377609973813,0.5429581734765998,1527,500000000
71,1.6165536779667709,0.5464524362239809,1527,500000000
72,1.6332191368943045,0.5502017387352071,1527,500000000
73,1.6498623578704021,0.5540583977282226,1527,500000000
74,1.6663382090014762,0.5586363069935648,1527,500000000
75,1.682810288784061,0.5632286576130565,1527,500000000
76,1.693957744685811,0.5767375907454378,1527,500000000
77,1.7102378758349421,0.5820285759317015,1527,500000000
78,1.7261378810656565,0.588464242793086,1527,500000000
79,1.7419729930930552,0.5950732059042625,1527,500000000
80,1.756572923466972,0.604289242156966,1527,500000000
81,1.7659903707841496,0.6191733736740973,1527,500000000
82,1.7809591130310163,0.6277155708926248,1527,500000000
83,1.7933312168197781,0.6399991687493533,1527,500000000
84,1.8090590404849825,0.6468833350245079,1527,500000000
85,1.8237122899237477,0.6560059111928109,1527,500000000
86,1.836457237026948,0.6678636253413237,1527,500000000
87,1.8371312680345282,0.6857068720671697,1527,500000000
88,1.8506931672484015,0.6965242637601695,1527,500000000
89,1.8607928385026358,0.7109092148848177,1527,500000000
90,1.8764478361280479,0.717973489369269,1527,500000000
91,1.89083514047507,0.7275494695621854,1527,500000000
92,1.9027014934267727,0.7403690323927207,1527,500000000
93,1.91207342446908,0.7552847714019524,1527,500000000
94,1.921207370417065,0.7703615451338683,1527,500000000
95,1.9301126946187008,0.7855879094965008,1527,500000000
96,1.9429819661755472,0.7972973954061979,1527,500000000
97,1.9534409559082582,0.8113978791019422,1527,500000000
98,1.9578945283345734,0.8286345889535157,1527,500000000
99,1.9620907387381221,0.8459424156623152,1527,500000000
100,1.964072387299478,0.8636783059063718,1527,500000000
101,1.966983738286686,0.881273052349497,1527,500000000
102,1.9647319831455994,0.8989737928825109,1527,500000000
103,1.9614301025200036,0.9164925178575669,1527,500000000
104,1.960575046784939,0.9343273177536274,1527,500000000
105,1.9589308688901217,0.9521010824925287,1527,500000000
106,1.9574042530309699,0.9698865638017772,1527,500000000
107,1.9556872490963602,0.9876529716244135,1527,500000000
108,1.9537165244409733,1.005390224260371,1527,500000000
109,1.9516356504004,1.0231138529773194,1527,500000000
110,1.9495813058457512,1.0408407514348303,1527,500000000
111,1.9474944496661948,1.0585635627166383,1527,500000000
112,1.9455209940343154,1.0763005428742158,1527,500000000
113,1.9436009875137839,1.094044062512917,1527,500000000
114,1.9418751404171997,1.111809652900413,1527,500000000
115,1.9402225094999066,1.1295826002041736,1527,500000000
116,1.9386870504787796,1.1473669915999014,1527,500000000
117,1.9372486061463765,1.1651606472605553,1527,500000000
118,1.9358885798532504,1.1829608424023335,1527,500000000
119,1.9347020355906297,1.2007746614631207,1527,500000000
120,1.934292519163296,1.2186266274971322,1527,500000000
121,1.9340767720204108,1.2364824082284664,1527,500000000
122,1.9288451313868111,1.2534774297568236,1527,500000000
123,1.924632014938311,1.27078062433316,1527,500000000
124,1.9160061606643788,1.2861824647726263,1527,500000000
125,1.907482002753157,1.3016464302827726,1527,500000000
126,1.8992245702126758,1.3172681607750412,1527,500000000
127,1.8983390835966978,1.3351013258008209,1527,500000000
128,1.8954474996774335,1.3526996144628887,1527,500000000
129,1.8956308652419112,1.370555667672603,1527,500000000
