index,x,y,stamp_sec,stamp_nanosec
0,2.420454582030123,0.14285718702844194,161,400000000
1,2.4130476535972187,0.16201323458997752,161,400000000
2,2.4090091895977213,0.17936193305580353,161,400000000
3,2.403333700260886,0.1962002795155593,161,400000000
4,2.3957826803063926,0.21220974674281873,161,400000000
5,2.3867002327722613,0.22732058027225668,161,400000000
6,2.3774115314897166,0.2422935397413254,161,400000000
7,2.3682136026639142,0.25732753436755357,161,400000000
8,2.3588091599966994,0.2722209301496108,161,400000000
9,2.3494400899773846,0.28713857650750374,161,400000000
10,2.339971924525351,0.30198755831359225,161,400000000
11,2.330415067360571,0.31677387009224023,161,400000000
12,2.320878757542732,0.3315751681817979,161,400000000
13,2.3112748235450855,0.34632796511968406,161,400000000
14,2.3017239485192884,0.3611186365524149,161,400000000
15,2.2921028483836907,0.3758594444415734,161,400000000
16,2.2824250479742547,0.39055910809532524,161,400000000
17,2.2727865216077068,0.4052871095006155,161,400000000
18,2.2631074207332746,0.419986228197607,161,400000000
19,2.2534504277637795,0.43470087816226854,161,400000000
20,2.2437565015883894,0.44938909772405305,161,400000000
21,2.234040207415063,0.4640612410614071,161,400000000
22,2.2243410793796876,0.47874537344748896,161,400000000
23,2.2146099599054034,0.49340661764963595,161,400000000
24,2.2049056300100434,0.5080874802951557,161,400000000
25,2.1951768513727528,0.5227500868892035,161,400000000
26,2.1854662792454103,0.5374263174022603,161,400000000
27,2.1757320386551346,0.5520851092989857,161,400000000
28,2.1659824525779032,0.566733002060504,161,400000000
29,2.15624743170863,0.5813912490004691,161,400000000
30,2.146491473352917,0.5960342371511443,161,400000000
31,2.136749039833165,0.6106870345235059,161,400000000
32,2.1269929514309522,0.6253300226741811,161,400000000
33,2.117224248518275,0.6399637465599304,161,400000000
34,2.1071751653523965,0.6543876620929437,161,400000000
35,2.0973087975184974,0.6689491792079464,161,400000000
36,2.0842445862587065,0.6804191566214683,161,400000000
37,2.0727881398738366,0.6936414424979042,161,400000000
38,2.062618633649301,0.7079724429032774,161,400000000
39,2.0487236853498767,0.7183157222147702,161,400000000
40,2.0364655022947895,0.7307238426912395,161,400000000
41,2.026444249079832,0.7451690115379067,161,400000000
42,2.0133515576366223,0.7566032942836256,161,400000000
43,2.002083678676215,0.7700024186287959,161,400000000
44,1.9931034476907925,0.7851802818397572,161,400000000
45,1.9819401261160874,0.7986750460963694,161,400000000
46,1.970622179253323,0.8120275766385296,161,400000000
47,1.969318203001537,0.8298324039127708,161,400000000
48,1.9674000171320003,0.8475759235514723,161,400000000
49,1.9654088751761714,0.8653109963603883,161,400000000
50,1.9632116095184295,0.8830190938096669,161,400000000
51,1.9606615277071926,0.9006751478883318,161,400000000
52,1.9579599417238873,0.9183066789127808,161,400000000
53,1.9551733053298241,0.9359234961047004,161,400000000
54,1.9523105917334775,0.9535272343343714,161,400000000
55,1.9494459274396365,0.9711301551289019,161,400000000
56,1.9466276897461634,0.9887415227532179,161,400000000
57,1.9440242888700783,1.0063891300020973,161,400000000
58,1.941592289280505,1.0240637126106142,161,400000000
59,1.9394384591536395,1.0417778045842567,161,400000000
60,1.9374305411993586,1.0595104250877512,161,400000000
61,1.9356361595974692,1.077268386080602,161,400000000
62,1.9339658423562267,1.0950396985140813,161,400000000
63,1.9324846127254456,1.1128292669990325,161,400000000
64,1.931108460666365,1.13062809974891,161,400000000
65,1.9297104607953466,1.148425025150126,161,400000000
66,1.928442117284459,1.1662328496865493,161,400000000
67,1.9281431403818106,1.1840872680259822,161,400000000
68,1.9279294739829191,1.2019427762789363,161,400000000
69,1.9282807295784186,1.219796104704849,161,400000000
70,1.9287362824666212,1.2376469808253399,161,400000000
71,1.92352635959846,1.254649631748342,161,400000000
72,1.9191773445578468,1.2719157692649747,161,400000000
73,1.911581198467982,1.2879015308731587,161,400000000
74,1.9049433650338874,1.304349143335742,161,400000000
75,1.8983316709462188,1.320808199890292,161,400000000
76,1.8976093926872761,1.3386492667890966,161,400000000
77,1.8952164070475916,1.3563295714435972,161,400000000
78,1.8955092717647575,1.3741839897830304,161,400000000
79,1.8926871326762955,1.3917948124505861,161,400000000
80,1.8933667556833598,1.409637786698052,161,400000000
81,1.8983760168025925,1.426706377389057,161,400000000
82,1.8988183049478329,1.444557525987928,161,400000000
83,1.8989365172159962,1.4624141241544026,161,400000000
84,1.8980592235294946,1.4802475616585622,161,400000000
85,1.8965548456217793,1.4980352227948524,161,400000000
86,1.8942558836013275,1.5157291513683617,161,400000000
87,1.8911434807256922,1.5332860233166423,161,400000000
88,1.8872168567158758,1.5506630595340067,161,400000000
89,1.8823576692572155,1.5677790614631621,161,400000000
90,1.8766644935964305,1.5846108684417937,161,400000000
91,1.8705004195604868,1.6012592974705666,161,400000000
92,1.864175217911502,1.6178415142529567,161,400000000
93,1.8576086499592048,1.6343204617292602,161,400000000
94,1.8492661670079658,1.6498926011563364,161,400000000
95,1.8420731650669526,1.666081904114512,161,400000000
96,1.8307505365302015,1.6794300750025895,161,400000000
97,1.8214657366426463,1.69440575925546,161,400000000
98,1.8135006486333323,1.7101931566028756,161,400000000
99,1.8018496526850163,1.7232277048753701,161,400000000
100,1.7924453400643015,1.7381211006574273,161,400000000
101,1.780689526637284,1.7510518346670747,161,400000000
102,1.7688926185163834,1.763941151962935,161,400000000
103,1.7595862309098895,1.7789023948616562,161,400000000
104,1.7490904380177836,1.7929726334572007,161,400000000
105,1.7375426989901734,1.8061071812952203,161,400000000
106,1.7262863941682336,1.8195169322972173,161,400000000
107,1.7313969615106777,1.8365528255826007,161,400000000
108,1.7352237098087784,1.8539538398974205,161,400000000
109,1.736531327362554,1.8717586671716617,161,400000000
110,1.7378403754278255,1.8895629494891426,161,400000000
111,1.7387895848286221,1.9073922998175996,161,400000000
112,1.7398138310597044,1.9252172904919738,161,400000000
113,1.741008178112303,1.9430302921176204,161,400000000
114,1.742236727394304,1.9608411139162254,161,400000000
115,1.7436689294947247,1.9786350420552594,161,400000000
116,1.7450260947648597,1.9964355096754178,161,400000000
117,1.7461989841450187,2.0142501461713453,161,400000000
118,1.7472266115850918,2.0320751368457195,161,400000000
119,1.7478018072529538,2.0499219257905077,161,400000000
120,1.7482150950287765,2.0677741643029,161,400000000
121,1.7481599553129337,2.0856307624693744,161,400000000
122,1.7479737287254642,2.1034868156790885,161,400000000
123,1.74744508970447,2.121335784450918,161,400000000
124,1.7468061712517895,2.1391803935686653,161,400000000
125,1.7458081944136319,2.15700647415656,161,400000000
126,1.744739732372675,2.1748287400471327,161,400000000
127,1.743354997244619,2.1926270278402495,161,400000000
128,1.7419482842581258,2.2104231358063253,161,400000000
129,1.7403783629145972,2.228204529939871,161,400000000
130,1.7388028495715844,2.2459848341598962,161,400000000
131,1.7371459271198035,2.263757508985277,161,400000000
132,1.7354731389950682,2.281528548940376,161,400000000
133,1.7336403936757878,2.299282150279144,161,400000000
134,1.7317462664086827,2.3170286671800278,161,400000000
135,1.7294838474546266,2.3347277728427605,161,400000000
136,1.7271389790198053,2.352415434413526,161,400000000
137,1.724515941122276,2.370059499443463,161,400000000
138,1.7218088931859863,2.387689940554391,161,400000000
139,1.7191080874816786,2.4053214715788402,161,400000000
140,1.7164219770318287,2.422955727387091,161,400000000
141,1.7141521454272939,2.440653743136303,161,400000000
142,1.711951628607061,2.4583615681072013,161,400000000
143,1.7101458029132044,2.4761184391865316,161,400000000
144,1.7084077314456547,2.4938823947037463,161,400000000
145,1.7069766997637308,2.5116763228427805,161,400000000
146,1.7055649149637517,2.529472430808856,161,400000000
147,1.7043766800966362,2.547285977391263,161,400000000
148,1.7031096370507446,2.5650935294493062,161,400000000
149,1.701890841256216,2.582904896204671,161,400000000
150,1.700466051806274,2.600699914257226,161,400000000
151,1.6989754588275194,2.6184883928286564,161,400000000
152,1.6970667663524561,2.6362332748592587,161,400000000
153,1.695199298617775,2.6539830615007043,161,400000000
154,1.6924515461271008,2.671606418173748,161,400000000
155,1.695172509038851,2.689234679457635,161,400000000
156,1.6935127255640785,2.707006809326255,161,400000000
157,1.7066686196061083,2.7183615283849627,161,400000000
158,1.7172123996565771,2.7323925300937617,161,400000000
159,1.7253893334137884,2.7480605819106603,161,400000000
160,1.7268342800711731,2.7658534201361737,161,400000000
161,1.7283438598388732,2.7836402638373228,161,400000000
162,1.7293632943494697,2.801465799468458,161,400000000
163,1.730371284768099,2.8192913350995923,161,400000000
164,1.731080428330579,2.8371332194335372,161,400000000
165,1.7317798184055873,2.854975103767482,161,400000000
166,1.732327184122528,2.872823527582552,161,400000000
167,1.7328692179329843,2.890671406440861,161,400000000
168,1.7333249008676863,2.908522010082972,161,400000000
169,1.7337800636163903,2.926373158681843,161,400000000
170,1.7341846382767376,2.9442248522374745,161,400000000
171,1.7345928542390752,2.962077090749866,161,400000000
172,1.7349715496459968,2.9799298742190183,161,400000000
173,1.7353572675638982,2.9977821127314104,161,400000000
174,1.7357268597158453,3.0156354411573227,161,400000000
175,1.7361059452622656,3.033488224626475,161,400000000
176,1.7364774881117073,3.051341008095627,161,400000000
177,1.7368609952391152,3.0691937915647793,161,400000000
178,1.739537092108493,3.086829137286551,161,400000000
179,1.7422298349298235,3.1044623031812812,161,400000000
180,1.7449032008227094,3.122098193859813,161,400000000
181,1.747598154434534,3.139730814797783,161,400000000
182,1.7502837446983848,3.1573650706060334,161,400000000
183,1.752994173843665,3.1749949667602015,161,400000000
184,1.7557025222449512,3.19262540787113,161,400000000
185,1.758437660225161,3.210250944371215,161,400000000
186,1.761175529181863,3.2278764808713003,161,400000000
187,1.763940837949987,3.245497112760542,161,400000000
188,1.7667118687640948,3.2631166547362627,161,400000000
189,1.7695102093431245,3.2807312921011413,161,400000000
190,1.7723159625726335,3.298344839552499,161,400000000
191,1.775251242115773,3.3159354988199214,161,400000000
192,1.7781772883574392,3.333527248000865,161,400000000
193,1.7811141284585745,3.351117362311527,161,400000000
194,1.7840448563742273,3.3687085665357097,161,400000000
195,1.786987938707345,3.3862975909328514,161,400000000
196,1.789928029970971,3.4038871602867533,161,400000000
